Geneid	Genesymbol
ENSG00000180229.13	HERC2P3
ENSG00000279595.1	ENSG00000279595
ENSG00000237161.4	ENSG00000237161
ENSG00000281087.1	ENSG00000281087
ENSG00000223877.4	RPS8P10
ENSG00000273679.1	ENSG00000273679
ENSG00000276550.6	HERC2P2
ENSG00000291003.1	ENSG00000291003
ENSG00000290399.1	ENSG00000290399
ENSG00000274471.3	ENSG00000274471
ENSG00000261069.3	ENSG00000261069
ENSG00000153684.16	GOLGA8F
ENSG00000234664.1	HMGN2P5
ENSG00000290997.1	ULK4P3
ENSG00000225930.4	LINC02249
ENSG00000259993.1	ENSG00000259993
ENSG00000270955.1	ENSG00000270955
ENSG00000279417.1	ENSG00000279417
ENSG00000166664.15	CHRFAM7A
ENSG00000289455.1	ENSG00000289455
ENSG00000261794.2	GOLGA8H
ENSG00000247728.2	ARHGAP11B-DT
ENSG00000285077.4	ARHGAP11B
ENSG00000284906.3	ENSG00000284906
ENSG00000285035.3	ENSG00000285035
ENSG00000290886.1	ENSG00000290886
ENSG00000187951.11	ENSG00000187951
ENSG00000206846.1	Y_RNA
ENSG00000284783.2	ENSG00000284783
ENSG00000259845.1	HERC2P10
ENSG00000198690.10	FAN1
ENSG00000166912.17	MTMR10
ENSG00000291023.1	ULK4P1
ENSG00000293141.1	ENSG00000293141
ENSG00000223509.9	WHAMMP1
ENSG00000261064.1	LINC02256
ENSG00000232653.9	GOLGA8N
ENSG00000166923.12	GREM1
ENSG00000259686.1	HNRNPA1P71
ENSG00000128463.13	EMC4
ENSG00000140199.13	SLC12A6
ENSG00000175265.19	GOLGA8A
ENSG00000279092.1	ENSG00000279092
ENSG00000215252.12	GOLGA8B
ENSG00000259411.1	HNRNPA1P45
ENSG00000128829.12	EIF2AK4
ENSG00000248508.10	SRP14-DT
ENSG00000128928.10	IVD
ENSG00000259364.1	ENSG00000259364
ENSG00000137880.6	GCHFR
ENSG00000104129.10	DNAJC17
ENSG00000188277.10	C15orf62
ENSG00000166140.17	ZFYVE19
ENSG00000157021.9	CIBAR1P1
ENSG00000187446.12	CHP1
ENSG00000270702.1	ENSG00000270702
ENSG00000137802.14	MAPKBP1
ENSG00000250379.1	ENSG00000250379
ENSG00000166946.14	CCNDBP1
ENSG00000137822.13	TUBGCP4
ENSG00000166762.19	CATSPER2
ENSG00000224677.1	PDIA3P2
ENSG00000249839.1	ENSG00000249839
ENSG00000223572.10	CKMT1A
ENSG00000179523.7	EIF3J-DT
ENSG00000259479.7	SORD2P
ENSG00000137857.18	DUOX1
ENSG00000104164.12	BLOC1S6
ENSG00000213862.4	RPL7AP62
ENSG00000259705.1	FBN1-DT
ENSG00000103995.14	CEP152
ENSG00000166262.16	FAM227B
ENSG00000140287.11	HDC
ENSG00000259668.6	ENSG00000259668
ENSG00000259327.1	ENSG00000259327
ENSG00000259612.1	EEF1A1P22
ENSG00000247982.7	LINC00926
ENSG00000240874.1	ENSG00000240874
ENSG00000242747.1	RPL21P14
ENSG00000259657.1	PIGHP1
ENSG00000242667.1	ENSG00000242667
ENSG00000248415.1	GAPDHP61
ENSG00000090487.11	SPG21
ENSG00000246922.10	UBAP1L
ENSG00000166938.13	DIS3L
ENSG00000137764.20	MAP2K5
ENSG00000260007.3	ENSG00000260007
ENSG00000129007.16	CALML4
ENSG00000128973.13	CLN6
ENSG00000137809.17	ITGA11
ENSG00000260144.1	ENSG00000260144
ENSG00000259783.6	LINC02259
ENSG00000260672.1	ENSG00000260672
ENSG00000140464.20	PML
ENSG00000248540.3	ENSG00000248540
ENSG00000129009.13	ISLR
ENSG00000293337.1	ENSG00000293337
ENSG00000138623.10	SEMA7A
ENSG00000178718.7	RPP25
ENSG00000198794.12	SCAMP5
ENSG00000140365.16	COMMD4
ENSG00000140400.18	MAN2C1
ENSG00000260274.2	ENSG00000260274
ENSG00000196274.5	Metazoa_SRP
ENSG00000188266.14	HYKK
ENSG00000180953.11	ST20
ENSG00000259495.3	ARNT2-DT
ENSG00000172379.22	ARNT2
ENSG00000172349.19	IL16
ENSG00000172345.14	STARD5
ENSG00000286488.1	ENSG00000286488
ENSG00000259343.9	TMC3-AS1
ENSG00000274376.5	ADAMTS7P1
ENSG00000278662.6	GOLGA6L10
ENSG00000290945.1	UBE2Q2P2
ENSG00000259429.6	UBE2Q2P2
ENSG00000278202.1	GOLGA6L9-AS1
ENSG00000197978.10	GOLGA6L9
ENSG00000255769.8	GOLGA2P10
ENSG00000284803.1	ENSG00000284803
ENSG00000182774.13	RPS17
ENSG00000260836.2	ENSG00000260836
ENSG00000169609.14	C15orf40
ENSG00000280038.1	DNM1P41
ENSG00000290688.1	ENSG00000290688
ENSG00000290689.1	ENSG00000290689
ENSG00000225151.11	GOLGA2P7
ENSG00000184206.13	GOLGA6L4
ENSG00000259683.1	ENSG00000259683
ENSG00000244056.3	RN7SL417P
ENSG00000259570.1	ENSG00000259570
ENSG00000235370.7	DNM1P51
ENSG00000176371.14	ZSCAN2
ENSG00000197696.10	NMB
ENSG00000073417.15	PDE8A
ENSG00000291211.1	ENSG00000291211
ENSG00000188388.10	GOLGA6L3P
ENSG00000140543.15	DET1
ENSG00000172183.16	ISG20
ENSG00000157823.17	AP3S2
ENSG00000196391.11	ZNF774
ENSG00000258925.2	NPM1P5
ENSG00000253954.3	HMGN1P38
ENSG00000258895.1	ENSG00000258895
ENSG00000277654.7	ENSG00000277654
ENSG00000103852.13	TTC23
ENSG00000290767.1	ENSG00000290767
ENSG00000182397.15	DNM1P46
ENSG00000259363.6	ENSG00000259363
ENSG00000140471.17	LINS1
ENSG00000279970.1	ENSG00000279970
ENSG00000185418.16	TARS3
ENSG00000278739.1	MIR6859-4
ENSG00000260803.1	ENSG00000260803
ENSG00000231439.4	WASIR2
ENSG00000226942.2	IL9RP3
ENSG00000161980.6	POLR3K
ENSG00000161981.11	SNRNP25
ENSG00000007384.15	RHBDF1
ENSG00000103148.17	NPRL3
ENSG00000167930.17	FAM234A
ENSG00000103202.13	NME4
ENSG00000242612.7	DECR2
ENSG00000007541.17	PIGQ
ENSG00000197562.10	RAB40C
ENSG00000103245.14	CIAO3
ENSG00000007376.8	RPUSD1
ENSG00000127586.17	CHTF18
ENSG00000260439.1	LMF1-AS1
ENSG00000007516.15	BAIAP3
ENSG00000007520.4	TSR3
ENSG00000260425.1	ENSG00000260425
ENSG00000103249.19	CLCN7
ENSG00000261641.2	ENSG00000261641
ENSG00000100726.15	TELO2
ENSG00000284008.1	MIR6511B1
ENSG00000260260.3	SNHG19
ENSG00000167965.18	MLST8
ENSG00000167969.13	ECI1
ENSG00000260293.2	ENSG00000260293
ENSG00000279568.1	ENSG00000279568
ENSG00000260565.9	ERVK13-1
ENSG00000103355.14	PRSS33
ENSG00000290183.1	ENSG00000290183
ENSG00000006194.11	ZNF263
ENSG00000140993.11	TIGD7
ENSG00000162086.16	ZNF75A
ENSG00000140987.21	ZSCAN32
ENSG00000103343.13	ZNF174
ENSG00000103351.13	CLUAP1
ENSG00000213918.11	DNASE1
ENSG00000263235.1	ENSG00000263235
ENSG00000217930.8	PAM16
ENSG00000103426.12	CORO7-PAM16
ENSG00000280063.1	ENSG00000280063
ENSG00000262246.6	CORO7
ENSG00000168096.15	ANKS3
ENSG00000118894.15	EEF2KMT
ENSG00000260379.1	ENSG00000260379
ENSG00000153048.11	CARHSP1
ENSG00000220793.5	RPL21P119
ENSG00000171490.13	RSL1D1
ENSG00000241932.1	RPL35AP34
ENSG00000183458.15	PKD1P3
ENSG00000207425.1	Y_RNA
ENSG00000290391.1	ENSG00000290391
ENSG00000290394.2	PKD1P6-NPIPP1
ENSG00000250251.7	PKD1P6
ENSG00000261130.5	ENSG00000261130
ENSG00000166780.11	BMERB1
ENSG00000183889.12	ENSG00000183889
ENSG00000233024.7	NPIPA9
ENSG00000254681.7	PKD1P5
ENSG00000290383.1	ENSG00000290383
ENSG00000185164.15	NOMO2
ENSG00000260342.2	ENSG00000260342
ENSG00000167186.11	COQ7
ENSG00000140749.9	IGSF6
ENSG00000260306.1	ENSG00000260306
ENSG00000291066.1	ENSG00000291066
ENSG00000248124.11	RRN3P1
ENSG00000185710.10	SMG1P4
ENSG00000291262.1	ENSG00000291262
ENSG00000290674.1	ENSG00000290674
ENSG00000103356.18	EARS2
ENSG00000230330.1	HMGN2P3
ENSG00000261557.1	EEF1A1P38
ENSG00000047578.14	KATNIP
ENSG00000261419.1	PLA2G10DP
ENSG00000184110.15	EIF3C
ENSG00000259982.1	CDC37P1
ENSG00000251417.2	ENSG00000251417
ENSG00000240634.1	ENSG00000240634
ENSG00000260796.1	ENSG00000260796
ENSG00000260570.1	ENSG00000260570
ENSG00000178188.16	SH2B1
ENSG00000260442.7	ATP2A1-AS1
ENSG00000254634.4	SMG1P6
ENSG00000261740.7	BOLA2-SMG1P6
ENSG00000183336.9	BOLA2
ENSG00000181625.18	SLX1B
ENSG00000250616.4	YPEL3-DT
ENSG00000102886.15	GDPD3
ENSG00000275371.1	ENSG00000275371
ENSG00000169951.10	ZNF764
ENSG00000260304.1	ENSG00000260304
ENSG00000261614.1	YBX3P1
ENSG00000290414.1	ENSG00000290414
ENSG00000260518.3	BMS1P8
ENSG00000291264.1	ENSG00000291264
ENSG00000279800.2	BCLAF1P2
ENSG00000260809.1	VPS35P1
ENSG00000261461.1	UBE2MP1
ENSG00000261512.2	ENSG00000261512
ENSG00000259856.1	RAB43P1
ENSG00000289119.1	ENSG00000289119
ENSG00000260086.5	ENSG00000260086
ENSG00000140807.7	NKD1
ENSG00000205414.1	ENSG00000205414
ENSG00000260249.3	ENSG00000260249
ENSG00000167208.16	SNX20
ENSG00000224578.5	HNRNPA1L3
ENSG00000277639.3	CHD9NB
ENSG00000125148.7	MT2A
ENSG00000187193.9	MT1X
ENSG00000259827.1	ENSG00000259827
ENSG00000125170.11	DOK4
ENSG00000140859.16	KIFC3
ENSG00000070770.10	CSNK2A2
ENSG00000103021.10	CCDC113
ENSG00000103034.15	NDRG4
ENSG00000260668.1	ENSG00000260668
ENSG00000289353.1	ENSG00000289353
ENSG00000172831.14	CES2
ENSG00000265408.1	ENSG00000265408
ENSG00000135723.14	FHOD1
ENSG00000270049.4	ATP6V0D1-DT
ENSG00000159723.5	AGRP
ENSG00000102977.18	ACD
ENSG00000102904.15	TSNAXIP1
ENSG00000102901.13	CENPT
ENSG00000262141.1	ENSG00000262141
ENSG00000141086.18	CTRL
ENSG00000255185.7	PDXDC2P
ENSG00000291265.2	ENSG00000291265
ENSG00000291263.1	SMG1P7
ENSG00000103091.15	WDR59
ENSG00000280152.1	ENSG00000280152
ENSG00000183196.10	CHST6
ENSG00000203472.3	ENSG00000203472
ENSG00000065457.11	ADAT1
ENSG00000205078.6	SYCE1L
ENSG00000186153.19	WWOX
ENSG00000103168.17	TAF1C
ENSG00000131143.10	COX4I1
ENSG00000243697.1	RPL7AP63
ENSG00000260630.9	SNAI3-AS1
ENSG00000185669.6	SNAI3
ENSG00000198931.11	APRT
ENSG00000170100.14	ZNF778
ENSG00000178773.15	CPNE7
ENSG00000015413.10	DPEP1
ENSG00000167523.15	SPATA33
ENSG00000275734.2	ENSG00000275734
ENSG00000185324.22	CDK10
ENSG00000260259.1	LINC02166
ENSG00000204991.11	SPIRE2
ENSG00000141002.20	TCF25
ENSG00000267048.1	ENSG00000267048
ENSG00000258839.4	MC1R
ENSG00000198211.8	ENSG00000198211
ENSG00000258947.8	TUBB3
ENSG00000293510.1	AFG3L1P
ENSG00000241525.4	ENSG00000241525
ENSG00000187624.9	LIAT1
ENSG00000183688.4	RFLNB
ENSG00000108958.4	ENSG00000108958
ENSG00000262050.2	ENSG00000262050
ENSG00000196689.13	TRPV1
ENSG00000083457.12	ITGAE
ENSG00000262692.1	ENSG00000262692
ENSG00000074370.18	ATP2A3
ENSG00000167740.10	CYB5D2
ENSG00000213939.4	ENSG00000213939
ENSG00000161920.11	MED11
ENSG00000280254.1	ENSG00000280254
ENSG00000129219.14	PLD2
ENSG00000185245.9	GP1BA
ENSG00000180626.10	ZNF594
ENSG00000261879.9	ZNF594-DT
ENSG00000161929.15	SCIMP
ENSG00000263164.1	ENSG00000263164
ENSG00000108839.12	ALOX12
ENSG00000141505.12	ASGR1
ENSG00000072778.20	ACADVL
ENSG00000170291.16	ELP5
ENSG00000262880.1	ENSG00000262880
ENSG00000181284.3	TMEM102
ENSG00000263301.1	ENSG00000263301
ENSG00000269947.1	ENSG00000269947
ENSG00000271029.1	ENSG00000271029
ENSG00000184619.8	KRBA2
ENSG00000263809.1	ENSG00000263809
ENSG00000141028.6	CDRT15P1
ENSG00000266709.1	ENSG00000266709
ENSG00000179277.9	MEIS3P1
ENSG00000265519.1	ENSG00000265519
ENSG00000276855.1	ENSG00000276855
ENSG00000175061.20	SNHG29
ENSG00000181350.12	LRRC75A
ENSG00000231458.2	RNASEH1P2
ENSG00000108591.10	DRG2
ENSG00000279428.1	ENSG00000279428
ENSG00000091536.20	MYO15A
ENSG00000266677.1	ENSG00000266677
ENSG00000091542.9	ALKBH5
ENSG00000131899.13	LLGL1
ENSG00000177731.16	FLII
ENSG00000177427.13	MIEF2
ENSG00000260647.1	ENSG00000260647
ENSG00000177302.16	TOP3A
ENSG00000176994.11	SMCR8
ENSG00000176974.22	SHMT1
ENSG00000220161.4	LINC02076
ENSG00000227077.3	ENSG00000227077
ENSG00000174977.8	PAIP1P2
ENSG00000290687.1	ZNF286B
ENSG00000249459.12	ZNF286B
ENSG00000240445.6	FOXO3B
ENSG00000224126.2	UBE2SP2
ENSG00000291110.1	TRIM16L
ENSG00000265693.1	ENSG00000265693
ENSG00000108448.24	TRIM16L
ENSG00000171931.13	FBXW10
ENSG00000171928.14	TVP23B
ENSG00000262074.7	SNORD3B-2
ENSG00000262202.4	ENSG00000262202
ENSG00000277947.1	SNORD3D
ENSG00000281000.1	SNORD3D
ENSG00000263934.5	SNORD3A
ENSG00000264940.5	SNORD3C
ENSG00000189343.7	RPS2P46
ENSG00000266179.2	ENSG00000266179
ENSG00000293206.1	ENSG00000293206
ENSG00000214832.6	UPF3AP2
ENSG00000189423.14	USP32P3
ENSG00000229586.2	TNPO1P3
ENSG00000226549.3	SCDP1
ENSG00000291074.1	CCDC144NL
ENSG00000233098.10	CCDC144NL-AS1
ENSG00000205212.8	CCDC144NL
ENSG00000252483.1	RNU6-1178P
ENSG00000265790.1	RNASEH1P1
ENSG00000244456.2	SPECC1P2
ENSG00000264660.2	ENSG00000264660
ENSG00000266009.1	ENSG00000266009
ENSG00000263729.1	ENSG00000263729
ENSG00000212719.15	LINC02693
ENSG00000244582.2	RPL21P120
ENSG00000263266.2	RPS7P1
ENSG00000264577.1	ENSG00000264577
ENSG00000178082.6	TWF1P1
ENSG00000214719.13	ENSG00000214719
ENSG00000248121.9	SMURF2P1
ENSG00000264943.1	SH3GL1P2
ENSG00000250462.9	LRRC37BP1
ENSG00000290450.1	ENSG00000290450
ENSG00000279337.1	ENSG00000279337
ENSG00000266865.9	ENSG00000266865
ENSG00000263535.2	AK4P1
ENSG00000266777.2	SH3GL1P1
ENSG00000073598.6	FNDC8
ENSG00000166750.10	SLFN5
ENSG00000154760.14	SLFN13
ENSG00000261499.2	ENSG00000261499
ENSG00000275954.5	TBC1D3F
ENSG00000274419.7	TBC1D3D
ENSG00000278599.6	TBC1D3E
ENSG00000291088.1	NPEPPSP1
ENSG00000274487.5	NPEPPSP1
ENSG00000278845.5	MRPL45
ENSG00000244086.1	ENSG00000244086
ENSG00000073605.19	GSDMB
ENSG00000198496.12	NBR2
ENSG00000285057.1	ENSG00000285057
ENSG00000267681.1	ENSG00000267681
ENSG00000267002.4	ENSG00000267002
ENSG00000279602.2	ENSG00000279602
ENSG00000175906.5	ARL4D
ENSG00000108852.16	MPP2
ENSG00000091947.10	TMEM101
ENSG00000125319.15	HROB
ENSG00000161664.7	ASB16
ENSG00000267080.8	ASB16-AS1
ENSG00000168591.16	TMUB2
ENSG00000260793.4	ATXN7L3-AS1
ENSG00000108309.14	RUNDC3A
ENSG00000030582.19	GRN
ENSG00000264070.1	DND1P1
ENSG00000285668.1	ENSG00000285668
ENSG00000280022.1	ENSG00000280022
ENSG00000263503.1	MAPK8IP1P2
ENSG00000204652.6	RPS26P8
ENSG00000262500.1	MAPK8IP1P1
ENSG00000262539.1	ENSG00000262539
ENSG00000291018.1	ENSG00000291018
ENSG00000228696.11	ARL17B
ENSG00000289729.1	ENSG00000289729
ENSG00000176681.15	LRRC37A
ENSG00000260075.1	NSFP1
ENSG00000213326.4	RPS7P11
ENSG00000108379.11	WNT3
ENSG00000291209.1	ENSG00000291209
ENSG00000262879.7	ENSG00000262879
ENSG00000263142.6	LRRC37A17P
ENSG00000277198.1	RN7SL270P
ENSG00000178852.16	EFCAB13
ENSG00000253347.1	ENSG00000253347
ENSG00000264920.4	SP2-DT
ENSG00000264701.1	ENSG00000264701
ENSG00000108468.15	CBX1
ENSG00000270781.1	ENSG00000270781
ENSG00000230532.1	ENSG00000230532
ENSG00000005882.12	PDK2
ENSG00000167100.15	SAMD14
ENSG00000279792.1	ENSG00000279792
ENSG00000006282.22	SPATA20
ENSG00000243678.12	NME2
ENSG00000262902.1	MTCO1P40
ENSG00000233380.1	RPS2P48
ENSG00000141179.14	PCTP
ENSG00000121064.13	SCPEP1
ENSG00000279281.1	ENSG00000279281
ENSG00000108375.13	RNF43
ENSG00000108406.10	DHX40
ENSG00000189050.16	RNFT1
ENSG00000264049.1	MIR4737
ENSG00000266066.1	POLRMTP1
ENSG00000136485.16	DCAF7
ENSG00000108588.15	CCDC47
ENSG00000007314.12	SCN4A
ENSG00000266402.5	SNHG25
ENSG00000199753.1	SNORD104
ENSG00000256525.8	POLG2
ENSG00000215769.8	ARHGAP27P1-BPTFP1-KPNA2P3
ENSG00000266820.1	KPNA2P3
ENSG00000263647.1	BPTFP1
ENSG00000291117.1	ENSG00000291117
ENSG00000214176.12	PLEKHM1P1
ENSG00000176809.11	LRRC37A3
ENSG00000265218.1	ENSG00000265218
ENSG00000266644.1	ENSG00000266644
ENSG00000264057.2	ENSG00000264057
ENSG00000290457.1	ENSG00000290457
ENSG00000291140.1	AMZ2P1
ENSG00000227036.11	LINC00511
ENSG00000263680.2	ENSG00000263680
ENSG00000172809.13	RPL38
ENSG00000204347.4	BTBD17
ENSG00000125458.7	NT5C
ENSG00000125447.18	GGA3
ENSG00000177728.17	TMEM94
ENSG00000266714.11	MYO15B
ENSG00000132478.10	UNK
ENSG00000204316.13	MRPL38
ENSG00000161533.12	ACOX1
ENSG00000186919.13	ZACN
ENSG00000176170.14	SPHK1
ENSG00000129667.13	RHBDF2
ENSG00000161544.10	CYGB
ENSG00000234912.12	SNHG20
ENSG00000183077.16	AFMID
ENSG00000267355.2	RPL9P29
ENSG00000171302.17	CANT1
ENSG00000167280.17	ENGASE
ENSG00000263069.6	RNF213-AS1
ENSG00000173818.17	ENDOV
ENSG00000141564.16	RPTOR
ENSG00000232083.3	RPL31P7
ENSG00000262662.1	ENSG00000262662
ENSG00000261924.1	ENSG00000261924
ENSG00000226137.5	BAIAP2-DT
ENSG00000175866.16	BAIAP2
ENSG00000181409.14	AATK
ENSG00000287431.1	RENO1
ENSG00000262877.5	ENSG00000262877
ENSG00000186765.12	FSCN2
ENSG00000185269.12	NOTUM
ENSG00000169750.9	RAC3
ENSG00000169738.8	DCXR
ENSG00000169733.12	RFNG
ENSG00000176155.21	CCDC57
ENSG00000264548.1	ENSG00000264548
ENSG00000260563.3	ENSG00000260563
ENSG00000181408.5	UTS2R
ENSG00000260011.2	ENSG00000260011
ENSG00000141562.19	NARF
ENSG00000279744.1	ENSG00000279744
ENSG00000167363.14	FN3K
ENSG00000262663.1	ENSG00000262663
ENSG00000261888.1	ENSG00000261888
ENSG00000288533.1	ENSG00000288533
ENSG00000265490.1	ENSG00000265490
ENSG00000293256.1	CBX3P2
ENSG00000235552.7	RPL6P27
ENSG00000293300.1	ENSG00000293300
ENSG00000266891.1	ENSG00000266891
ENSG00000265437.1	ENSG00000265437
ENSG00000266522.1	ENSG00000266522
ENSG00000244527.1	RPL21P128
ENSG00000158201.10	ABHD3
ENSG00000134490.14	TMEM241
ENSG00000053747.17	LAMA3
ENSG00000168234.13	TTC39C
ENSG00000154059.11	IMPACT
ENSG00000188985.6	DHFRP1
ENSG00000046604.15	DSG2
ENSG00000264859.6	DSG2-AS1
ENSG00000141431.14	ASXL3
ENSG00000134769.23	DTNA
ENSG00000186814.15	ZSCAN30
ENSG00000134759.14	ELP2
ENSG00000075643.6	MOCOS
ENSG00000134775.16	FHOD3
ENSG00000078142.14	PIK3C3
ENSG00000279319.1	ENSG00000279319
ENSG00000152229.18	PSTPIP2
ENSG00000267541.1	MTCO2P2
ENSG00000134030.14	CTIF
ENSG00000278983.1	ENSG00000278983
ENSG00000141627.14	DYM
ENSG00000265496.5	ENSG00000265496
ENSG00000271982.1	SNORD58B
ENSG00000154832.16	CXXC1
ENSG00000215457.5	RPS8P3
ENSG00000267040.8	ATP8B1-AS1
ENSG00000267787.7	ENSG00000267787
ENSG00000074657.14	ZNF532
ENSG00000267774.2	ENSG00000267774
ENSG00000197563.11	PIGN
ENSG00000206052.11	DOK6
ENSG00000166347.19	CYB5A
ENSG00000235297.3	FAUP1
ENSG00000264247.2	ZNF407-AS1
ENSG00000267655.1	ENSG00000267655
ENSG00000274828.2	ENSG00000274828
ENSG00000292982.1	WASH5P
ENSG00000099821.14	POLRMT
ENSG00000070404.10	FSTL3
ENSG00000099864.18	PALM
ENSG00000197766.9	CFD
ENSG00000175221.16	MED16
ENSG00000099622.14	CIRBP
ENSG00000160953.17	PWWP3A
ENSG00000267755.1	ENSG00000267755
ENSG00000130005.13	GAMT
ENSG00000115268.10	RPS15
ENSG00000268798.1	ENSG00000268798
ENSG00000267317.2	ENSG00000267317
ENSG00000115255.12	REEP6
ENSG00000104886.12	PLEKHJ1
ENSG00000104899.8	AMH
ENSG00000284272.1	MIR4321
ENSG00000005206.17	SPPL2B
ENSG00000176533.13	GNG7
ENSG00000176490.5	DIRAS1
ENSG00000172009.15	THOP1
ENSG00000172006.12	ZNF554
ENSG00000171970.14	ZNF57
ENSG00000253392.4	ENSG00000253392
ENSG00000175691.9	ZNF77
ENSG00000167658.16	EEF2
ENSG00000105248.16	YJU2
ENSG00000280239.1	ENSG00000280239
ENSG00000185361.9	TNFAIP8L1
ENSG00000233270.1	SNRPEP4
ENSG00000212123.4	PRR22
ENSG00000267157.1	ENSG00000267157
ENSG00000141994.16	DUS3L
ENSG00000267589.1	ENSG00000267589
ENSG00000125651.14	GTF2F1
ENSG00000125648.15	SLC25A23
ENSG00000125734.16	GPR108
ENSG00000130544.12	ZNF557
ENSG00000076924.12	XAB2
ENSG00000214248.2	ENSG00000214248
ENSG00000104976.13	SNAPC2
ENSG00000267939.1	ENSG00000267939
ENSG00000269244.1	RPL23AP78
ENSG00000174652.20	ZNF266
ENSG00000196605.7	ZNF846
ENSG00000127452.9	FBXL12
ENSG00000244165.2	P2RY11
ENSG00000105397.15	TYK2
ENSG00000267100.2	ILF3-DT
ENSG00000213339.9	QTRT1
ENSG00000105520.11	PLPPR2
ENSG00000187266.14	EPOR
ENSG00000205517.13	RGL3
ENSG00000198003.12	ODAD3
ENSG00000130159.15	ECSIT
ENSG00000130165.11	ELOF1
ENSG00000198551.10	ZNF627
ENSG00000214223.4	HNRNPA1P10
ENSG00000289985.1	ENSG00000289985
ENSG00000177599.13	ZNF491
ENSG00000213293.4	ENSG00000213293
ENSG00000234003.1	MTATP6P27
ENSG00000178464.6	RPL10P16
ENSG00000269242.1	ENSG00000269242
ENSG00000104774.13	MAN2B1
ENSG00000123154.12	WDR83
ENSG00000285583.1	ENSG00000285583
ENSG00000095059.17	DHPS
ENSG00000095066.12	HOOK2
ENSG00000104907.13	TRMT1
ENSG00000213253.5	RPL12P42
ENSG00000104957.14	YJU2B
ENSG00000132024.18	CC2D1A
ENSG00000104998.4	IL27RA
ENSG00000228887.3	EEF1DP1
ENSG00000269378.1	ITGB1P1
ENSG00000160961.12	ZNF333
ENSG00000105135.16	ILVBL
ENSG00000273218.1	ENSG00000273218
ENSG00000240418.1	ENSG00000240418
ENSG00000127511.10	SIN3B
ENSG00000160111.15	CPAMD8
ENSG00000254503.1	ENSG00000254503
ENSG00000105642.16	KCNN1
ENSG00000064545.15	TMEM161A
ENSG00000213999.17	MEF2B
ENSG00000213996.13	TM6SF2
ENSG00000178093.14	TSSK6
ENSG00000250067.12	YJEFN3
ENSG00000064547.14	LPAR2
ENSG00000181896.12	ZNF101
ENSG00000291130.1	ENSG00000291130
ENSG00000293570.1	ENSG00000293570
ENSG00000231205.14	ZNF826P
ENSG00000288815.1	ENSG00000288815
ENSG00000269373.1	ENSG00000269373
ENSG00000289297.2	ENSG00000289297
ENSG00000268119.8	ENSG00000268119
ENSG00000197020.12	ZNF100
ENSG00000198521.12	ZNF43
ENSG00000236312.3	RPL34P34
ENSG00000267886.1	ENSG00000267886
ENSG00000183850.14	ZNF730
ENSG00000270479.1	BNIP3P37
ENSG00000268105.1	ENSG00000268105
ENSG00000267920.1	SNX6P1
ENSG00000167232.14	ZNF91
ENSG00000269416.7	LINC01224
ENSG00000240231.1	RPS27P29
ENSG00000261824.8	LINC00662
ENSG00000261770.1	ENSG00000261770
ENSG00000267575.9	LINC02987
ENSG00000267323.1	SLC25A1P5
ENSG00000166359.11	WDR88
ENSG00000289378.1	ENSG00000289378
ENSG00000205209.8	SCGB2B2
ENSG00000279329.1	ENSG00000279329
ENSG00000089335.22	ZNF302
ENSG00000153896.19	ZNF599
ENSG00000105679.9	GAPDHS
ENSG00000236144.9	TMEM147-AS1
ENSG00000126267.11	COX6B1
ENSG00000161265.15	U2AF1L4
ENSG00000161277.11	THAP8
ENSG00000267309.1	ZNF566-AS1
ENSG00000267422.2	ENSG00000267422
ENSG00000104823.9	ECH1
ENSG00000104835.15	SARS2
ENSG00000269547.1	ENSG00000269547
ENSG00000196235.14	SUPT5H
ENSG00000186838.15	SELENOV
ENSG00000187534.6	PRR13P5
ENSG00000105221.18	AKT2
ENSG00000205041.1	ENSG00000205041
ENSG00000105223.21	PLD3
ENSG00000105227.16	PRX
ENSG00000160410.15	SHKBP1
ENSG00000105245.9	NUMBL
ENSG00000123815.13	COQ8B
ENSG00000255974.8	CYP2A6
ENSG00000167600.14	CYP2S1
ENSG00000142046.15	TMEM91
ENSG00000277744.1	ENSG00000277744
ENSG00000105341.19	DMAC2
ENSG00000268034.1	TPM3P5
ENSG00000007129.18	CEACAM21
ENSG00000105372.8	RPS19
ENSG00000076928.20	ARHGEF1
ENSG00000073050.12	XRCC1
ENSG00000234465.11	PINLYP
ENSG00000176222.10	ZNF404
ENSG00000278917.1	ENSG00000278917
ENSG00000267058.1	ENSG00000267058
ENSG00000277806.1	ENSG00000277806
ENSG00000159882.13	ZNF230
ENSG00000267022.1	ENSG00000267022
ENSG00000178386.13	ZNF223
ENSG00000267680.6	ZNF224
ENSG00000186019.12	ZNF225-AS1
ENSG00000267508.6	ZNF285
ENSG00000186567.14	CEACAM19
ENSG00000187244.12	BCAM
ENSG00000267346.1	EIF5AP3
ENSG00000007255.10	TRAPPC6A
ENSG00000189114.8	BLOC1S3
ENSG00000267757.4	EML2-AS1
ENSG00000011478.13	QPCTL
ENSG00000177051.6	FBXO46
ENSG00000279407.1	ENSG00000279407
ENSG00000125755.20	SYMPK
ENSG00000269637.1	RPL12P41
ENSG00000249210.1	GAPDHP38
ENSG00000288827.1	ENSG00000288827
ENSG00000182324.7	KCNJ14
ENSG00000105443.17	CYTH2
ENSG00000142235.13	LMTK3
ENSG00000177202.3	SPACA4
ENSG00000105552.15	BCAT2
