Supplementary table 2_3: Pearson correlation results of N-RNA			
BRK1	WFIKKN2	ITGA8	CYP4F2
NUCB2	BIN2	ITGB1	GCN1
TCTEX1D2	YY1	SDK2	OLIG1
PAUPAR	RN7SL698P	LINC01351	SPEM1
ALDH3A2	AC120498.3	GAS5-AS1	HLA-DPB2
EIF5A2	CCDC60	MDFI	POU5F1
AC020898.1	AC020891.2	RPL10P16	SERPINB11
AC008608.2	CC2D2B	CCDC15	AC023157.1
ZBTB17	FRZB	PLAGL2	HCN2
MIR4453HG	PARP9	ENO3	TDGF1P3
LRRK2	LINC01800	ITGAE	SERPINB4
C18orf65	CCZ1	DRD5	CARMN
MXD3	RN7SL731P	PARD6G	TPSB2
SLC2A4RG	TESK2	FAM210B	AC027682.7
CERS6-AS1	ANKRD10	JAK2	SYNGAP1
ANKMY2	PDIA5	TDRD7	DDX5
APH1A	ANKRD28	KIAA1586	AL357562.1
AP000997.2	RHEBL1	OSTM1-AS1	TAF1C
TMEM128	AC121336.1	CRTAP	AFP
PKM	AC005224.1	FGF10	COL20A1
SLC41A3	ENTPD1	CLDN1	PAPSS2
AL021707.2	LINC01097	C14orf39	SLC30A3
DOC2GP	AC023194.3	TSC22D1	GRM4
AL121932.2	KIAA1522	LINC02073	SNX18P2
CCDC3	AC025263.2	POU3F2	FLT1
NBPF8	LRIG1	MYLK	MMP14
SPA17	TNFRSF21	CTDSP1	ANKIB1
AC073657.2	ACBD7	TLL1	AC022784.5
TMEM99	HLA-DOA	AL159174.1	NLRP10
RPL32P29	RN7SKP80	ANP32BP3	ADGRG2
TENM3	RPS3AP54	ANP32B	CRYBG1
RPL5P24	LINC01896	LINC02609	SPP1
GOLGA2P10	NR1D1	LGR5	AC005414.1
DNAJC12	PLEKHA8P1	LMO3	OTUD7A
IGF2-AS	AC007009.1	SDCBPP2	IDO2
MIR670HG	AL137230.3	ELOVL2-AS1	NEFH
LRCOL1	AC022075.1	FOXD1	COL5A3
PCDHGB2	PCDHB7	AC010729.1	ATG9A
LRPAP1	FTLP6	PHF6	AL096869.2
AC114730.1	TRPV4	ARMCX4	LINC02570
CEP290	AC106795.3	SKIDA1	PDPN
RPL10P9	AC005005.1	PECR	AC084809.2
AC016629.3	IGKV1D-43	CREG1	KAT2A
AC005041.4	PKD1L2	SMOC1	TBC1D8
SNRNP200	AL031658.1	SDC2	GALNT17
TCP11	ZBED6CL	AL445465.2	H4C8
BTBD2	AC012501.2	AP000936.3	AP000350.3
GPRASP2	SERPINE3	TENT5A	POU5F1P3
AC116351.2	MAFA	SS18L2	AL158198.1
BMP1	ANKLE1	LHX5	CPNE9
MKS1	EEF1A1P27	ADAMTSL3	RBP5
AC011500.3	GBGT1	AC022150.4	GATA3-AS1
SPATA4	BECN1	RPL5P11	FBXO15
AC115284.1	AC010198.2	AP001528.1	IRX2
L34079.2	NCOR2	NEDD4	SRPK3
ZSCAN16-AS1	RNU6-674P	SLC6A4	SERPINB3
CCDC148	MTO1	TIMP1	PDE12
NBPF15	AC005256.1	AL161729.1	AC113189.1
AC069234.3	AC072028.1	AC093151.5	PEAK1
UNC5C	NUP35	HTRA3	ATP6V0A4
CXXC4	GPRIN2	STOX1	HDAC2-AS2
THEM6	AARS1	NRIP3	FP325332.1
CLEC18B	RPGRIP1	FOXD1-AS1	MYO18A
ZNF385C	THEMIS2	EDN1	SYNDIG1L
AP3M1	CFL1P6	RTN4RL1	MADD
KCNJ8	AP003171.1	SBNO1	ABCA1
P3H4	NUTF2P6	HOMER2	LRRC8E
NBPF1	MEIOC	CCL2	NANOGP1
POLDIP3	MIR296	RPL13AP25	PLSCR1
LINC01561	ZNRF2	NIN	ALKAL2
IFFO1	AC147651.2	ADAMTS9-AS1	TRPV6
ZSCAN20	LYRM7	AC090116.1	CDC42BPB
FAM53B	FILIP1	SPATA6	CRACR2B
VPS33B	EZR-AS1	TRMT9B	PRRT3-AS1
DCST1	RORA	AC093012.1	C2orf91
TRHDE-AS1	FAHD2A	AP001148.1	AC016044.1
SCRG1	GAB3	FBXL14	ANKRD20A7P
SUSD6	AC027808.2	IGDCC3	NUDT3
C4orf3	RIMS2	CALML4	APPL1
AC005884.1	KLHL4	AIPL1	WDR7
H3C9P	MAGEA4-AS1	PXYLP1	TIAF1
TCEA3	LTF	ATRNL1	AC092718.7
ZC2HC1C	GATA3-AS1	CAPN6	AC100830.3
ZKSCAN2	AC122713.2	AC097713.3	LINC01484
TTC30A	AC011487.1	ADAMTS9	AC092070.2
POGLUT3	AP000350.3	PRKAR2A	STPG3
CXCL13	AC005274.1	BHMT	PSORS1C2
TSC22D1	HAPLN1	PSAPL1	ADAMTS14
SALRNA1	CHMP1B-AS1	DBX2	XG
LINC01980	S100PBP	LPL	AC104333.4
TNS3	AL450326.1	UBE2R2	CCDC186
RPL34	WWP2	AC027277.1	CYP2C8
TAOK2	MTMR14	AP000802.1	AC006538.4
AC068205.1	AC008764.10	CDH8	AL359198.1
PCDHGA1	AC019257.8	ELOVL2	AL121758.1
TSEN34	Z84488.2	PHTF1	IVD
SNX1	AP001360.1	GLIS3-AS1	ZNF728
AC009275.1	LINC01366	GALP	BCAM
RPIA	USP48	CYP1A1	DCAF8
RUSC1-AS1	AC087623.1	EMP2	BRINP1
GABARAP	AC119749.1	AL049766.1	AC073130.3
PKNOX2	LINC01699	MIR6761	NUTM2D
AL355334.2	MIR1538	DOCK10	ZDHHC22
AC026979.2	TRAPPC3	PKHD1L1	SACS-AS1
ARL3	BNC2-AS1	RPL13AP6	AP001453.4
NEUROG1	SLC39A4	BCAR3-AS1	ASPHD1
AC005324.4	AC105285.1	CNTFR	RAB40AL
SCD5	AC061975.7	ELP4	SLC43A1
AC000032.1	TBC1D15	TAB2	DES
SPICE1	NPM1P52	RGS20	AL512652.1
AZI2	WIPI2	AC003101.2	SLC2A11
SDC3	OR7E136P	NUCB2	GNMT
NOP53-AS1	SPX	PRSS23	DERL3
C5	AC236668.1	FBN1	PRX
LINC02656	SUGT1	SGCE	AC011479.2
AC091045.2	KRT222	MFSD9	CALB2
BTG2	AL357835.1	AC130456.1	XKR6
AL358075.4	LINC-PINT	CRYBA1	ATR
RHOB	IL32	TXNRD3	CKMT1A
MPZ	TEX13D	ZFAS1	MAN2C1
ELMOD2	AL359894.1	ANKMY2	HOOK2
TNNI3K	AL110115.2	TMEM169	TPH2
AL117344.2	C5AR2	PLCH1	AC064850.1
UBE2L6	PFKP	ARHGAP24	LPIN1
AC004540.2	HTR1B	AL049766.3	MTND4P9
AP005431.2	MATN2	TVP23C-CDRT4	AC007731.1
KBTBD11	MPHOSPH8	AC009292.1	KDSR
FMOD	BTD	TINCR	AC012615.6
PRDM12	CHEK2	EPB41L5	SREBF1
AC120057.2	PHOSPHO1	IPO9-AS1	AL139398.1
AL121748.1	HPS5	CDRT4	AC013356.2
POR	DNAH17-AS1	ZEB2-AS1	H4C9
LINC02696	AC012456.2	PRXL2A	AL590006.1
CD99L2	MARCHF4	NAV1	PRAG1
AK8	EP300	FRMD6	TDRP
CD7	AC004678.1	EGF	AC005592.1
MIR4700	AC097104.1	FZD4	AC084375.1
RNF227	BCR	IFNGR2	GPC4
MBTPS2	CYP4F22	CEMIP2	RBM47
BAG3	ADRA2B	COLGALT2	PANK1
RPL5	TPD52	ANKRD6	ZNF804B
THAP12	MAJIN	EXOC6	PCNX2
CTXND1	EXOC3L2	NID1	PPM1H
ADPRHL2	TALDO1	ZNF385D	AKAP17BP
PCBP4	RBM47	AC012363.2	MAT2A
AC097634.1	MIER2	BCAR3	AC109460.4
FBXO42	AC005363.1	BCHE	PAX4
AL513128.2	ARSJ	WASF3	SPTBN1
RPS6KB2	FANCA	AL159978.1	FAM102A
PABPC5	USP51	EFNA2	CALHM3
CPPED1	BANK1	PTCH1	KCNJ6
IMPDH1	RLN3	CLEC19A	KLHDC7A
AC140118.1	AC007938.4	AKIP1	AP006287.2
SEC63P1	TJP1	BCORL1	ATP10B
AC026801.2	CLTCL1	PTPRD-AS1	ZNF844
AC012063.1	CACNA2D1	GLIS3	SEC1P
TMEM132C	SYS1-DBNDD2	CCNI	NR3C1
VEGFD	OCLN	SNX25	OAS3
ATP5F1E	RPL18P10		RCCD1
LINC00683	FLI1		FTSJ1
GTF2F1	AC112206.4		B3GNT3
AC004801.5	AC103740.1		ADCY1
NMNAT1	ZPLD2P		SEMA4D
FDPSP5	AC078883.1		SORL1
CORO1A	IRF4		AC091489.2
AC026329.1	HMG20B		AC006058.2
FAM210CP	AC024267.4		CCZ1B
AC104297.1	AC116348.3		CPLX3
TMEM38B	ANKRD50		AC092850.1
SDCBP2	IFITM2		NOL6
LEF1	STXBP2		C5orf38
CREM	EXD1		ZNF296
WNT7A	PCED1B		LRRC2
AC096861.2	SPACA4		PVRIG2P
PJA1	LINC01901		YLPM1
SOX10	AC145098.1		OMA1
RPL13P2	ADAMTSL5		GIGYF1
NOD1	AC007272.1		NME3
VIT	PAWR		PHF12
TUBGCP4	OTOP2		AL135999.1
AC007563.2	AC034187.1		NEURL2
DNAL4	ART5		CRAT
AC018761.4	PRPF38B		MLXIP
CRIP1P4	AD000864.1		HS3ST5
VPS37B	DPPA2		ABCB6
LIPG	MIR3917		AC091230.2
SH3RF3-AS1	SPATA32		KMT2B
ZCCHC24	AC026471.3		H2AC7
HNRNPUL2-BSCL2	MMP9		PLA2G4D
SLITRK5	AC100803.4		AP005432.1
RGS10	GAS8-AS1		AL137013.1
AC084757.3	TCEA1P2		AL354714.1
AL138963.4	AC106743.1		PSMB8
TRMT9B	NLRC5		ZNF202
AL138686.2	PTCD3		ATP13A1
Z97056.1	HEXB		AC087623.3
ANP32B	HIPK1		SMCR5
RP9	AC009812.2		FAM83F
AC005041.5	CDK18		PORCN
FGFBP3	RAB39A		PPP1R1B
SMKR1	LINC01090		RASGRF1
ANP32BP1	WDR1		MAN2A1
PPP1R3C	CCDC63		PCAT14
CNRIP1	ZBTB34		SP110
H2AJ	PIF1		AC115522.1
ACTR1B	ZC3H12A		ACOXL-AS1
TMEM187	LRRC37A13P		UPK2
TFEB	RPS26P30		LINC02188
AC093849.2	C1GALT1P2		PHC1
ALG9	AC007389.1		SLC24A2
LIM2	PIP4K2C		TRMT44
BTBD17	PNPLA3		CASP8
KLHL5	SLC17A9		RNF123
GLB1L	LYPD5		CYTH4
PPT2	ATL3		AP001610.2
AC015687.1	AC022098.2		AJAP1
PAX6	LARS2		NANOG
SIL1	ENC1		ZFHX2
ZDHHC9	AC068397.2		ECM1
AC104407.1	VIPR1-AS1		TMEM121B
PRKACA	AC010536.3		SETX
LINC00942	AL360093.1		AC100793.4
ARPC5	NAP1L6P		TRAPPC3
AC093503.2	ATP10B		AFF1
CD99	TM4SF18		AC083967.1
AL358176.3	AL355132.1		KRTAP5-10
MRPL53	NUPR1		AC113189.9
CALM3	COCH		PKLR
SIX1	AC022306.1		AC120498.10
ARRDC4	OR10V3P		CHAC2
SNX18	AC093367.1		TAS2R4
TBX3	MYMX		SPI1
AL078596.1	PVT1		AC013731.1
ZNF823	LY6E-DT		RHBDL3
TCF25	ABCA7		AC084809.1
ZFAS1	HMGB1P19		GABRA5
AL121723.1	AC034244.1		PTPN23
AC007786.1	ARHGAP40		TMEM220
CAPN2	AC083964.2		CTSC
C9orf85	AC079336.5		MIR1914
RUBCNL	IL9RP3		SEMA6A-AS1
WDR83OS	LINC00678		C1orf94
DCST1-AS1	RNU6-853P		RABGAP1L
DHPS	LINC02506		MYRIP
MAML3	AL139023.1		MAP1LC3C
KLHL8	AL357033.3		KCNH4
TMTC4	FAM122C		MTLN
EEF1GP1	CBL		MYO3A
SPECC1L-ADORA2A	SOHLH2		AC012651.1
PCDHGB3	AC140481.1		GGT1
ZFYVE19	AL161731.1		TPCN2
ZNF516	LINC01691		FAM230B
MDFIC	AC006064.1		LYSMD2
IGFBP5	CCDC169-SOHLH2		GPR50-AS1
COL5A2	LINC02694		LZTS1-AS1
MDFI	GTSF1		TAS2R5
LRRC41	MIR6513		CLN8
AL049766.1	DSE		NEDD4L
GLT8D1	LEMD2		AC010896.1
AC025287.1	CALD1		AL512288.1
SERTAD2	AL132655.1		PBX1
FAM120B	LINC00544		GGTLC4P
AC006449.5	AC022973.3		CXXC5
MKNK1	AC093627.3		AC026471.3
COG4	ADD2		MUC1
AC135352.1	SNORA74D		LINC00599
AC093635.1	AC138028.2		ADM
CERS6	METTL15		SCAMP5
RB1-DT	PVALB		STPG3-AS1
AL157394.3	CEP95		APBB2
VCAM1	MYCBPAP		GPR37L1
JOSD1	GCN1		PITX2
ANXA6	HLA-V		EGFLAM
RPS15AP38	AL161945.1		CSRNP1
P2RX6	GBA2		NIPAL3
RAB5B	ZNF541		C9orf116
RRP8	FAM71F1		ESYT3
AMPH	AC079753.1		MMP25-AS1
ENDOD1	AP006259.1		AC018695.4
HDAC6	AC093677.3		AC087521.1
UBE2J1	AC084375.1		ZNF814
FBXO15	AC105233.4		AC083964.1
DZIP1	ETS2		DUSP2
NT5C3AP1	THSD4		POU5F1B
DPY19L1	AF131215.2		ZNF317
AC022858.1	ATP5PDP4		MMP15
AC034102.5	MAD2L2		PKP2
PIGU	SIN3B		AC009303.4
ARHGEF17	AL049840.4		ISCA1
FAM181A	LAMA5		KCNK15
COTL1	C6orf141		ELMO3
MAEL	PWAR1		TMEM238
RNU4-5P	AC007993.3		AC109782.1
SFT2D3	LINC00626		ZXDC
FOCAD	TRMT2B		ACE
APMAP	ITPK1-AS1		TMEM102
MAN1B1-DT	FLVCR1		SV2B
NKD1	AC026803.3		PLAT
NTN5	CARD14		KDM4C
SCCPDH	PPM1H		SHANK2
LINC02739	LINC02196		ADAMTS16
TRIR	AP003783.1		SLC45A4
AC068831.8	AC017002.4		AL357054.2
PIK3R3	AC011978.2		LINC00698
AC239800.2	RN7SL123P		MYB
STN1	AL121985.1		AC015909.1
INSC	AC114477.1		STAG3L5P-PVRIG2P-PILRB
METRN	AC092569.1		QSOX2
PCDHGA8	MDH1		AC006581.2
AC079742.1	CDSN		RIMS4
LINC02674	AC092279.3		ITPK1
TP53BP2	CISD3		PDZD2
TPT1	AC027251.1		EPB41L4B
GPR108	PRKCZ		AL031600.3
CDK5RAP2	IFNE		LRP1-AS
AC079776.5	KIZ-AS1		CACNA1C-AS2
PEX2	AC114291.2		AC020907.2
LMF1	AC080037.1		CNNM3
AC107976.1	AC009299.3		AL078605.1
MROH8	LKAAEAR1		SLA
MPST	AC129915.3		AC068946.2
KCNJ4	CRHR2		LAMB3
NOS2	OR2A20P		C1S
FZD9	CECR3		AC093110.1
PCDHGA4	RN7SL395P		BCKDHA
TENT5A	UPK3B		GOLGA6C
TTC7A	CDIPT		TDRG1
RPS24P8	NRADDP		CAMK2N2
MCMDC2	NFE2		DNTT
FZD2	WDSUB1		AC022424.1
TRO	ARHGEF2		RORC
AC087362.1	OTUD4		CCDC69
ABCA5	PRR19		KCNF1
BARHL1	PKMYT1		SMPDL3B
FDPS	AC106827.2		AGPAT2
AGBL1	BANCR		FBF1
AC079610.1	CPNE5		FGFBP3
AC007238.1	H3C8		AL161668.4
CCDC74A	GCDH		MROH1
AL391650.1	AC104131.1		PFKFB2
SPAG16	ARHGAP27		ZNF488
KANK4	AF001548.1		AC012368.1
SAP30-DT	LINC01694		MYO5C
GGH	CHM		XKRX
CTDNEP1	AC009262.1		FAM124A
SLC10A7	TMEM75		ACSM1
CCDC50	UNC5B-AS1		INTS3
TPGS2	LINC02653		LINC02263
NMT2	CHP2		AC112907.3
FAM189A1	IFI16		ARID1B
WNT8B	FOXC2		MUTYH
AL050341.2	PRG4		MYCNOS
AC009812.1	AACSP1		GLB1L3
AC245100.8	TUBB8P7		SAMD11
PNMA8A	PAN3		THADA
AC099654.2	AC037459.4		AGL
ZNF213-AS1	ATCAY		VPS52
AL078612.2	KDM2A		AC008453.1
AL355388.2	AC009159.2		AL592078.2
ODC1	MSX2P1		AC073111.4
RALGDS	RN7SL197P		CCDC92B
AC107075.1	H1-1		EPG5
PTPRA	AL928654.4		ITPR2
HBE1	ANKRD27		RSPH10B2
PCDHGA11	AC008870.5		AL162377.1
AC005324.3	RHOT2		SEPHS1
AC010531.1	HMGN1P8		WSCD2
AL109918.1	AC108462.1		SHFL
CNTFR-AS1	CXCL3		PHLDA1
VEGFC	AC010883.3		CNST
AC023024.1	AL355297.2		AC012555.1
H1-0	AL117378.1		TSSK5P
AC008067.1	LINC01208		GSTT2B
LINC01198	MARS1		SDHB
LGR5	AC098850.3		WDPCP
PHF6	NSUN5P1		REXO1
FOXP4	ZNF826P		RAB17
ANXA2	AC006369.1		PARP14
REC8	GNA14		HOOK1
EIF2D	AC093525.8		ANKRD16
ZNF627	PRAL		SCAMP4
WFIKKN1	NPTX2		AC000035.1
CNPY4	AC118344.1		AC023034.1
CCDC8	AC254629.1		SEMA6A
OPN3	AC067969.2		TRAF3IP2
ARNT2	AC104794.3		LINGO1
NPR3	ATP6V0A2		AC007906.2
DPYSL5	JAKMIP2-AS1		PPFIA3
CDH10	CLIC4		PMAIP1
TXN2	NFIC		ARFGEF2
HDAC11	AC108676.1		TMEM26
DPM3	SEPHS1		PITPNC1
AL359764.2	ATP6V0D2		JADE2
SRC	CYB5R2		PRKCA
HEYL	RNU1-57P		BICRAL
CHST14	FAAHP1		PYDC1
CIZ1	AC006581.2		IGSF8
SMIM7	ZNF674		C6orf136
DIPK1C	AC126323.1		GATA2
P3H1	AL031281.1		AC007743.1
GAB2	CRACR2B		RIMKLBP1
AC092645.1	AC008761.3		AP001972.3
AC007541.1	AL359636.2		SAMHD1
DRD4	CYBA		AC005840.4
AL513128.3	AC131971.1		UNC13A
TMEM98	ENG		TRIM23
TUBBP6	S1PR3		EHD3
DHRS7	TSEN54		PCDHA13
BX323043.1	SGMS2		LAMC3
PCDHGA5	CEBPB-AS1		H3C10
RYK	RNU6-1178P		AC023830.2
RPL7P9	TRMT61B		AL024508.1
AL603962.1	SPRED3		MX1
CLEC18C	FAM201A		AC005696.4
THBS3	COL17A1		AC009511.2
AL161729.1	SYPL2		COL1A1
ZSCAN12	AC148477.2		MFSD12
ZFP36L1	AL732366.2		FRMPD4
NIPSNAP3A	AC087591.1		PLD5
D2HGDH	RTL4		CCDC17
NFKB1	ALDH1B1		LINC01881
LINC00877	ZNF652		CA12
PCDHGA7	CCNYL1		SLITRK2
OTX1	PLTP		RHOXF1-AS1
LINC01679	AC211469.2		AMACR
USP3	LIPH		AC025271.2
PLPBP	TDGF1P2		DENND2C
FIGNL1	UPRT		SYT2
EIF2B5	RB1CC1		AC073111.3
TOX4	TCN2		ZMIZ2
KAT8	IQANK1		CPT1B
RPL7P47	PDE6B		KCNK1
AL139246.5	TRIM15		CABLES1
DYNC1I2P1	AC130324.3		CIRBP-AS1
AC112211.1	AL139317.4		ZIC3
SLC16A14	GAPDHP66		TMEM266
AC087164.1	SLC16A1		USP46
PROS1	TPMT		CC2D1A
TMEM45A	LNX1-AS2		GDPD2
MSTN	RAP2CP1		INAFM2
XPNPEP1	CEACAM1		WWC1
FLYWCH2	AC008687.4		PATJ
ELOVL5	LINC02473		ARHGEF11
SORCS2	TMEM50A		PDE2A
MOV10L1	HIF1A		LIMK1
CENPBD1P1	ADAM8		KDR
ZNF74	ALKAL1		SAP25
BCHE	USP28		FAM20C
AC010997.4	C12orf56		GIPC2
NOG	UNK		RHOT2
CCNI	AL158032.1		CDS1
IAH1	MMP23B		EIF4HP2
ZFHX4	C19orf71		MGAT4B
ZCWPW2	AC008687.1		AC092296.2
AL359198.1	AC127024.2		MT-ATP6
PDCD6IP	TMC6		CGNL1
PCDHGA9	AL451164.2		JARID2
KMO	HYLS1		LNX2
TKTL1	AC090948.3		LINC00930
OS9	SEC24D		FAM169A
ADIPOR2	CD44		AL022341.2
LRRC10B	SV2A		PDGFA
ULBP3	AGFG1		AC138969.3
RPS24P17	AC093110.1		STK11
ATP5MC2	MED14		OSBPL11
PCDHGA2	AC243964.3		RPAP1
AC026748.3	MIR127		AP002893.1
AF127577.4	AL139340.1		HTR3E
TEX30	LINC00852		SH3BP4
VAMP5	CTH		ACAD8
ADAMTS9-AS2	MIR18B		UNC5B
IFT52	OR1P1		HSD3B7
LINC02609	SERAC1		AL133318.1
RNY3P8	AC127459.1		TNK1
ISYNA1	AC018445.4		RAB3C
PUS10	TAPBP		BEST2
TMEM120A	HRH2		AC011611.3
ARPIN-AP3S2	CHRNB4		ECRG4
HOXB1	AC007682.1		NCDN
TMIGD2	AC005586.2		NUDT9
CMTM5	AL646090.2		NDUFV1
TIE1	DIAPH3-AS1		RTN4RL2
AC055860.1	AL109976.1		HTRA1
AC010864.1	MIR6851		POLRMT
C11orf71	ENTPD8		TNFSF13
Z82188.2	AL133380.1		MARK2
RPS4XP2	AC134407.2		TMEM179
RPL5P5	FAT2		AC068587.8
ERI2	LINC01938		DGKZ
AL445209.1	AC015722.2		HLTF-AS1
IL10RB	AKAP1		PGBD5
AC013472.1	CFAP298		STAG3L1
LINC00526	DPEP1		PCOLCE-AS1
SSR2	TOP3BP1		TSEN2
TMEM135	RAC2		SGMS1
DIPK1B	AL392183.1		MIGA2
AL158151.3	BOLL		CYP17A1
AF127577.1	TMTC3		PTPRK
TFAP2A	CBSL		SLC25A25-AS1
REEP2	AL713852.2		AC068587.4
PMP22	TRIM31		CEP170B
ABCB4	AL356417.1		ACSBG1
DCTN2	DAZL		ADGRF3
PPT2-EGFL8	MYCT1		AL353572.4
AL159141.1	SPRYD4		C11orf96
NXN	SYT12		SSTR3
MOB3C	ARHGAP4		C20orf204
RPL7P4	TMEM235		FAM20A
TMEM123	RAB3IP		AC008770.4
TRIM9	AC005524.1		FBXL6
TCTN2	CYCS		SLFNL1
RPL5P3	KLK3		LINC01844
PRKCE	NPIPP1		OLFM2
TNNI2	KRT8P30		ERGIC1
RAB11A	AC025280.3		COQ8A
GOLGA2P7	POLR2KP1		SERPINE3
ZHX1	AC096772.2		DENND4B
FOXK1	ERVV-2		LINC00304
PCDHGB5	CARNS1		CD9
AC093495.1	PERP		MYOZ3
AL109936.1	ELF5		AL356608.3
POU4F1	HOMER1		FOXO1
PLAGL1	NFYA		NPAS2
AC007786.2	AF131215.4		ZNF398
AC009245.1	SYTL1		TSC2
GLTP	SPATA12		BICDL1
AP001781.2	NCR3		AC005674.2
PLCD1	AC012676.5		LRRTM1
NRGN	MRGPRG-AS1		DLGAP1-AS2
LINC01003	AL358613.1		IRF1
HS2ST1	AC011558.1		LMO7
WNT1	C2orf15		RHOV
ZDHHC24	SLTM		RTEL1
HEMK1	DLGAP3		CXCR5
NBPF9	ID1		AC008105.1
MPG	AL008721.2		C1QTNF3-AMACR
AL050403.2	RN7SL93P		DNMT3A
PFDN5	ADSS2		SEPHS1P6
GALP	AC126474.2		SIN3B
SVBP	PCCA-AS1		HTR1B
AC091053.1	WDR20		DRD1
PCDHGA3	AC015849.3		AC100803.2
LLGL1	PTPRT		AF131215.5
SH3RF3	AC022784.1		PNPLA2
VGLL4	C6orf136		EXPH5
PCDHGB4	ZNF267		NADK
VSTM4	AC079210.1		ALDH4A1
CBFB	NR1D2		BCL9L
AMOT	ANGPT4		ZBED1
MIR762HG	AC106895.1		SNX27
LINC02202	RPL36AP36		ENGASE
AC010997.5	METTL21C		KCTD8
WLS	CEACAM22P		EIF2AK3
TUB	APOBEC3C		STX6
HLA-DPB1	AC104819.1		AC027088.2
PPP2R5C	NRROS		KIFBP
GLUD2	ZXDB		CREB3L4
MPZL1	CLTC		HCN4
PHTF1	IFITM3		COQ6
BEND5	ANXA7		MIR1915HG
CCDC32	CNN1		RAPGEFL1
AL158070.2	LINC00951		RTEL1P1
ZFHX4-AS1	NBAT1		STK10
AC079296.2	AC008870.6		BAHD1
RPL5P1	AC073569.2		AL731571.1
DNAJC18	AC004863.1		MAGI2
HPSE2	AL358232.2		CXCL12
XRCC1	EVC2		PILRB
AC006333.1	LYNX1-SLURP2		AL162431.1
ZDHHC4	PDHA1P1		TPBGL
HMGCLL1	AC108860.3		CLCN7
AC134043.3	SLC44A4		HIVEP2
NEK9	AL731533.2		PPP1R21
CPNE8-AS1	TGFB2-OT1		ZER1
RCN1	CCDC186		APLN
BX255923.2	GFPT1		AL139125.1
EMP3	LINC01844		MAF1
ARMCX6	AL158071.4		GABRB3
NUDCD3	IQGAP2		LAT
EEF1D	FATE1		ABHD4
AL359258.2	SLMAP		AC004808.2
IGFBP2	POU6F2-AS2		PCDHAC1
AC092919.3	SPSB2		PCDH20
COQ8B	KRT8		SHARPIN
ATAD2	CHMP1B2P		AP006621.1
PPDPF	SEMA4B		AC126283.1
AC026271.3	TNRC6A		FAHD2A
LIX1	APOBEC3B-AS1		AL606807.1
AC099518.5	LINC02618		MCRIP2P1
LINC01686	RESF1		AP001107.9
INKA1	RNU6-844P		B3GNTL1
PRRT4	LINC00494		ACVR1B
FPGT-TNNI3K	AL355490.3		PPP1R17
STK16	AC087292.1		ABCC5
PLPP3	AL358613.2		SLC12A9
ATP5MC2P1	PABPC1L		GFM1
DCAF12L2	PLS1		AL592490.1
AL162417.1	AC005786.3		UCKL1
AC115223.1	ZBTB3		AP4B1
SNX12	PPP6R3		AP4S1
IFT81	AL159156.1		TM4SF18
RNF7	LINC00504		PIM1
NUDT16	AL031709.1		DNPEP
RNF169	DENND10		AL670729.3
AC079296.1	PSCA		ATXN7L1
CDH6	Z98752.1		PIPOX
AC093155.3	FLT1P1		STK39
DUSP19	UST-AS1		USP2-AS1
PLEKHA8	ULK1		MYLIP
AC112128.1	Z99127.2		DNAJB6
PEG10	MTCO2P12		TNFRSF1A
TFAP2A-AS1	AC009120.2		BCOR
ZNF710-AS1	MAGEA4		SLC44A3
AIP	AL356094.1		AGK
TFAP2D	KRT18P14		AL451136.1
AL138762.2	HVCN1		MYO1D
ABCC4	KRT8P49		OGDHL
RPS11	AC090936.1		MFSD13A
AL158151.1	AL049839.2		CDC42EP2
FGF14-AS2	IGSF23		MRE11
ZNF277	SLC4A9		TAF4
HSF2	SNORD116-2		PLS3
SNHG6	DVL1		AP002387.2
GNG11	JPX		RELL2
AC002996.1	AL136295.3		RCHY1
AC022001.3	TMEM255B		SRI
CDH2	STPG3-AS1		HERC2
SEPTIN1	AC111006.1		DPAGT1
SNAPIN	KRT18P19		PLA2G12A
BCAR3-AS1	GNG7		RSAD1
AL162231.1	AC012354.10		ZFYVE27
DLL1	LINC00639		DOCK5
AL035078.4	MCCC1		NATD1
SCMH1	AC037487.4		AP4B1-AS1
AC108488.3	AC005785.2		LINC00665
HOMEZ	CRISPLD2		PRCP
CDK2	AC011447.7		TYSND1
AL590286.1	TRIM71		RGS2
HMCN1	AL133325.3		GPRC5C
SYTL2	SWAP70		EFCAB14
ANGPTL2	C1orf147		UBALD1
EID2B	AL355612.1		TES
RFTN2	C21orf59-TCP10L		PC
AL034550.2	SIGLEC6		BEX2
AC005045.2	SUSD4		PCDHA11
PTX3	RCBTB1		WDR90
RPL6P27	AC012354.7		TARS1
EIF3E	HACL1		HCN1
NAV1	SNORD116-23		GTF2E2
DACT1	AC005839.1		STAG3L5P
PTPRD	TEX37		TBC1D17
AC009005.1	ARMT1		SLC35C2
NSMCE2	AC068580.3		PWWP2B
KLHL30	ZNF101		ABCB8
AL592293.1	CDC37L1		SLC29A2
C6orf226	ACTN4P1		SEMA4B
EYA1	MINK1		
IPO9-AS1	LARP4P		
ZNF503-AS2	RN7SL510P		
AC064807.1	SCGB2B3P		
AC008040.1	AC013470.2		
AP000894.4	CYP2B6		
EPB41	ADAT3		
NRIP1	LINC02018		
ITGA8	DBT		
MZT2A	SINHCAFP2		
DISP1	HLA-L		
MYOM3	PRR15L		
KHDRBS2	AC005746.1		
TCAF1	RPL3L		
CLGN	PDCD2L		
